tokenized_text,ner
"[""You"", ""should"", ""totally"", ""check"", ""out"", ""SCHOOLED"", ""4.0"", ""by"", ""Deena"", ""Bright"", "".""]","[[5, 6, ""title""], [9, 10, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Secret"", ""River"", ""by"", ""Kate"", ""Grenville"", "".""]","[[6, 8, ""title""], [10, 11, ""author""]]"
"[""Just"", ""finished"", ""Beyond"", ""the"", ""Pale"", ""="", ""Beyond"", ""the"", ""Pale"", "";"", ""(Amelia"", ""Sharpe"", ""1"", "")"", ""\u2014"", ""it's"", ""by"", ""E.J."", ""Wood"", "".""]","[[2, 4, ""title""], [14, 15, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""A"", ""Very"", ""Yuppy"", ""Wedding"", ""by"", ""Ika"", ""Natassa"", ""("", ""Goodreads"", ""Author"", "")"", "".""]","[[6, 9, ""title""], [11, 12, ""author""]]"
"[""Ever"", ""since"", ""I"", ""read"", ""Into"", ""the"", ""Dark"", "","", ""I"", ""keep"", ""recommending"", ""The"", ""Princess"", ""Diaries"", ""by"", ""Meg"", ""Cabot"", ""to"", ""my"", ""sister"", "".""]","[[4, 6, ""title""], [15, 16, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""El"", ""inquisidor"", ""by"", ""Patricio"", ""Sturlese"", "".""]","[[6, 7, ""title""], [9, 10, ""author""]]"
"[""I"", ""just"", ""finished"", ""My"", ""Story"", ""as"", ""told"", ""by"", ""Water"", "":"", ""Confessions"", "","", ""Druidic"", ""Rants"", "","", ""Reflections"", "","", ""Bird-watchings"", "","", ""Fish-stalkings"", "","", ""Visions"", "","", ""Songs"", ""and"", ""Prayers"", ""Refracting"", ""Light"", "","", ""from"", ""Living"", ""Rivers"", "","", ""in"", ""the"", ""Age"", ""of"", ""the"", ""Industrial"", ""Dark"", ""by"", ""David"", ""James"", ""Duncan"", "".""]","[[3, 39, ""title""], [41, 43, ""author""]]"
"[""I"", ""just"", ""finished"", ""The"", ""Last"", ""Town"", ""on"", ""Earth"", ""and"", ""wow"", "","", ""what"", ""a"", ""ride"", "".""]","[[3, 7, ""title""]]"
"[""Die"", ""Ankunft"", ""by"", ""Katja"", ""Piel"", ""was"", ""surprisingly"", ""powerful"", "".""]","[[0, 1, ""title""], [3, 4, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Origins"", ""!""]","[[6, 6, ""title""]]"
"[""Who"", ""wrote"", ""Suite"", ""Fran\u00e7aise"", ""again"", ""?""]","[[2, 3, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Igraine"", ""the"", ""Brave"", ""by"", ""Cornelia"", ""Funke"", "";"", ""it's"", ""amazing"", "".""]","[[6, 8, ""title""], [10, 11, ""author""]]"
"[""I"", ""keep"", ""hearing"", ""about"", ""Shadowspell"", ""by"", ""Jenna"", ""Black"", "","", ""is"", ""it"", ""good"", ""?""]","[[4, 4, ""title""], [6, 7, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Luka"", ""and"", ""the"", ""Fire"", ""of"", ""Life"", "".""]","[[6, 11, ""title""]]"
"[""Who"", ""wrote"", ""Amy"", "","", ""Number"", ""Seven"", ""again"", ""?""]","[[2, 5, ""title""]]"
"[""Just"", ""started"", ""Jamaica"", ""Inn"", ""and"", ""it's"", ""already"", ""creepy"", "","", ""thanks"", ""Daphne"", ""du"", ""Maurier"", "".""]","[[2, 3, ""title""], [10, 12, ""author""]]"
"[""Storm"", ""Warning"", ""is"", ""gripping"", "","", ""and"", ""Mara"", ""Kay"", ""has"", ""a"", ""cool"", ""vibe"", "".""]","[[0, 1, ""title""], [6, 7, ""author""]]"
"[""I"", ""just"", ""finished"", ""Travels"", ""with"", ""Herodotus"", ""by"", ""Ryszard"", ""Kapu\u015bci\u0144ski"", "","", ""and"", ""it's"", ""brilliant"", "".""]","[[3, 5, ""title""], [7, 8, ""author""]]"
"[""Dragon's"", ""Moon"", ""is"", ""a"", ""fun"", ""read"", "","", ""according"", ""to"", ""Lucy"", ""Monroe"", "".""]","[[0, 1, ""title""], [9, 10, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Bittersweet"", ""by"", ""Tyffani"", ""Clark"", ""Kemp"", "".""]","[[6, 6, ""title""], [8, 10, ""author""]]"
"[""Ever"", ""read"", ""Echo"", ""by"", ""Pam"", ""Mu\u00f1oz"", ""Ryan"", ""?"", ""It's"", ""amazing"", "".""]","[[2, 2, ""title""], [4, 6, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Howl"", ""by"", ""Annalise"", ""Grey"", "".""]","[[6, 6, ""title""], [8, 9, ""author""]]"
"[""I"", ""just"", ""finished"", ""Maya's"", ""Notebook"", ""and"", ""I'm"", ""curious"", ""about"", ""the"", ""translator"", ""Anne"", ""McLean"", "".""]","[[3, 4, ""title""], [11, 12, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Koorts"", "","", ""is"", ""it"", ""any"", ""good"", ""?""]","[[6, 6, ""title""]]"
"[""Who"", ""wrote"", ""Chu's"", ""Day"", ""again"", ""by"", ""Neil"", ""Gaiman"", ""?""]","[[6, 7, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Second"", ""Thyme"", ""Around"", "","", ""is"", ""it"", ""worth"", ""picking"", ""up"", ""?""]","[[6, 8, ""title""]]"
"[""I"", ""finally"", ""found"", ""Loving"", ""Taylor"", ""("", ""Loving"", ""Bad"", ""Book"", ""4"", "")"", ""and"", ""I'm"", ""curious"", ""who"", ""wrote"", ""it"", "".""]","[[3, 10, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Identical"", ""by"", ""Ellen"", ""Hopkins"", "".""]","[[6, 6, ""title""], [8, 9, ""author""]]"
"[""I"", ""just"", ""finished"", ""Sweet"", ""Revenge"", ""by"", ""Diane"", ""Mott"", ""Davidson"", "".""]","[[3, 4, ""title""], [6, 8, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Five"", ""Go"", ""to"", ""Smuggler's"", ""Top"", "","", ""is"", ""it"", ""any"", ""good"", ""?""]","[[6, 10, ""title""]]"
"[""I"", ""just"", ""reread"", ""The"", ""Talents"", ""of"", ""Bet"", ""and"", ""I"", ""gotta"", ""admit"", ""Steven"", ""Hammond"", ""nails"", ""quirky"", ""storytelling"", "".""]","[[3, 6, ""title""], [11, 12, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Running"", ""the"", ""Nullarbor"", "".""]","[[6, 8, ""title""]]"
"[""I"", ""keep"", ""recommending"", ""Three"", ""Lives"", ""by"", ""Gertrude"", ""Stein"", ""to"", ""friends"", "".""]","[[3, 4, ""title""], [6, 7, ""author""]]"
"[""Just"", ""finished"", ""reading"", ""Don't"", ""You"", ""Wish"", ""and"", ""I"", ""loved"", ""it"", "";"", ""Roxanne"", ""St."", ""Claire"", ""is"", ""such"", ""a"", ""smooth"", ""writer"", "".""]","[[3, 5, ""title""], [11, 13, ""author""]]"
"[""I'm"", ""re-reading"", ""The"", ""Lean"", ""Startup:"", ""How"", ""Today's"", ""Entrepreneurs"", ""Use"", ""Continuous"", ""Innovation"", ""to"", ""Create"", ""Radically"", ""Successful"", ""Businesses"", "","", ""Eric"", ""Ries"", ""on"", ""my"", ""shelf"", "".""]","[[2, 15, ""title""], [17, 18, ""author""]]"
"[""Just"", ""finished"", ""The"", ""Invasion"", ""of"", ""the"", ""Tearling"", "","", ""and"", ""wow"", "","", ""Erika"", ""Johansen"", ""really"", ""pulled"", ""it"", ""off"", "".""]","[[2, 6, ""title""]]"
"[""Does"", ""anyone"", ""know"", ""who"", ""wrote"", ""A"", ""Little"", ""Life"", ""again"", ""?""]","[[5, 7, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Bellmaker"", ""by"", ""Brian"", ""Jacques"", "","", ""is"", ""it"", ""any"", ""good"", ""?""]","[[6, 7, ""title""], [9, 10, ""author""]]"
"[""I"", ""just"", ""finished"", ""\u0391\u03bd"", ""\u03c0\u03b5\u03c4\u03ac\u03be\u03b5\u03b9"", ""\u03c4\u03bf"", ""\u03c0\u03bf\u03c5\u03bb\u03af"", ""by"", ""Arkas"", "","", ""it"", ""was"", ""wild"", "".""]","[[3, 6, ""title""], [8, 8, ""author""]]"
"[""Just"", ""started"", ""Places"", ""No"", ""One"", ""Knows"", ""last"", ""night"", "","", ""struggling"", ""with"", ""the"", ""opening"", ""chapters"", "".""]","[[2, 6, ""title""]]"
"[""I'm"", ""halfway"", ""through"", ""Vampire"", ""Academy"", ""and"", ""wow"", ""Richelle"", ""Mead"", ""handles"", ""the"", ""drama"", "".""]","[[3, 4, ""title""], [7, 8, ""author""]]"
"[""I"", ""just"", ""finished"", ""Ecstasy"", ""by"", ""Ry\u016b"", ""Murakami"", ""and"", ""I'm"", ""torn""]","[[3, 3, ""title""], [5, 6, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Book"", ""of"", ""Phoenix"", ""by"", ""Nnedi"", ""Okorafor"", "","", ""it's"", ""wild"", "".""]","[[6, 9, ""title""], [11, 12, ""author""]]"
"[""That"", ""K\u00f6nigsfluch"", ""by"", ""Claire"", ""Legrand"", "","", ""Alexandra"", ""Rak"", ""and"", ""Ariane"", ""B\u00f6ckler"", ""is"", ""getting"", ""harder"", ""to"", ""put"", ""down"", "".""]","[[1, 1, ""title""], [3, 4, ""author""], [6, 7, ""author""], [9, 10, ""author""]]"
"[""My"", ""sister"", ""won't"", ""stop"", ""talking"", ""about"", ""Kat"", ""in"", ""Zombieland"", ""by"", ""Gena"", ""Showalter"", "".""]","[[6, 8, ""title""]]"
"[""Who"", ""wrote"", ""Prelude"", ""To"", ""Christopher"", ""again"", ""?""]","[[2, 4, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Keeper"", ""by"", ""Suzanne"", ""Woods"", ""Fisher""]","[[6, 7, ""title""], [9, 11, ""author""]]"
"[""I"", ""just"", ""finished"", ""Turned"", ""Out"", ""and"", ""I'm"", ""wondering"", ""who"", ""wrote"", ""it""]","[[3, 4, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Titanic"", "":"", ""The"", ""Long"", ""Night"", "","", ""honestly"", ""it's"", ""gripping"", "".""]","[[6, 10, ""title""]]"
"[""I"", ""just"", ""finished"", ""Autobiography"", ""and"", ""Other"", ""Writings"", ""by"", ""Benjamin"", ""Franklin"", "","", ""and"", ""wow"", "","", ""classic"", "".""]","[[3, 6, ""title""], [8, 9, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""LEGENDS"", ""-"", ""Short"", ""Novels"", ""by"", ""the"", ""Masters"", ""of"", ""Modern"", ""Fantasy"", "".""]","[[6, 15, ""title""]]"
"[""I"", ""just"", ""shelved"", ""The"", ""Assault"", ""on"", ""Reason"", ""by"", ""Al"", ""Gore"", "","", ""thoughts"", ""?""]","[[3, 7, ""title""], [8, 9, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Life"", ""on"", ""the"", ""Color"", ""Line"", "":"", ""The"", ""True"", ""Story"", ""of"", ""a"", ""White"", ""Boy"", ""Who"", ""Discovered"", ""He"", ""Was"", ""Black"", "","", ""by"", ""Gregory"", ""Howard"", ""Williams"", "".""]","[[6, 23, ""title""], [26, 28, ""author""]]"
"[""I"", ""just"", ""finished"", ""Thunder"", ""Dog"", "":"", ""The"", ""True"", ""Story"", ""of"", ""a"", ""Blind"", ""Man"", "","", ""His"", ""Guide"", ""Dog"", "","", ""and"", ""the"", ""Triumph"", ""of"", ""Trust"", ""at"", ""Ground"", ""Zero"", "","", ""and"", ""wow"", "","", ""Michael"", ""Hingson"", ""is"", ""my"", ""new"", ""favorite"", ""author"", "".""]","[[3, 25, ""title""], [30, 31, ""author""]]"
"[""I'm"", ""obsessed"", ""with"", ""My"", ""favorite"", ""things"", ""."", ""Conversaciones"", ""con"", ""John"", ""Coltrane"", ""lately"", "","", ""and"", ""Michel"", ""Delorme"", ""("", ""With"", "")"", ""is"", ""fascinating"", "".""]","[[3, 10, ""title""], [14, 18, ""author""]]"
"[""You"", ""should"", ""totally"", ""check"", ""out"", ""The"", ""Stories"", ""of"", ""The"", ""Prophets"", "":"", ""("", ""Peace"", ""be"", ""upon"", ""them"", ""all"", "")"", ""by"", ""Danyal"", ""Nicholson"", "".""]","[[5, 17, ""title""], [19, 20, ""author""]]"
"[""I"", ""just"", ""finished"", ""SPARKS"", "":"", ""Ideas"", ""to"", ""Ignite"", ""Your"", ""Business"", ""Growth"", ""and"", ""wow"", "","", ""such"", ""practical"", ""tips"", "".""]","[[3, 10, ""title""]]"
"[""I"", ""just"", ""read"", ""Gefesselte"", ""Seelen"", ""by"", ""Hedy"", ""Loewe"", "","", ""and"", ""it"", ""really"", ""stuck"", ""with"", ""me"", ""for"", ""days"", "".""]","[[3, 4, ""title""], [6, 7, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Five"", ""Have"", ""Plenty"", ""of"", ""Fun"", ""by"", ""Enid"", ""Blyton"", "","", ""is"", ""it"", ""as"", ""fun"", ""as"", ""Blyton"", ""makes"", ""it"", ""seem"", ""?""]","[[6, 10, ""title""], [12, 13, ""author""]]"
"[""I"", ""was"", ""reading"", ""The"", ""Pit"", ""and"", ""the"", ""Pendulum"", ""last"", ""night"", ""by"", ""Edgar"", ""Allan"", ""Poe"", ""and"", ""wow"", "","", ""it's"", ""creepier"", ""than"", ""I"", ""remembered"", "".""]","[[3, 7, ""title""], [11, 13, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Secret"", ""Diaries"", ""of"", ""Miss"", ""Miranda"", ""Cheever"", "","", ""is"", ""it"", ""any"", ""good"", ""?""]","[[6, 12, ""title""]]"
"[""I"", ""keep"", ""hearing"", ""about"", ""The"", ""Winter"", ""of"", ""the"", ""Witch"", ""by"", ""Katherine"", ""Arden"", "","", ""should"", ""I"", ""read"", ""it"", ""this"", ""winter"", ""?""]","[[4, 8, ""title""], [10, 11, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Reign"", ""of"", ""the"", ""Fallen"", ""by"", ""Sarah"", ""Glenn"", ""Marsh"", "".""]","[[6, 9, ""title""], [11, 13, ""author""]]"
"[""I'm"", ""curious"", ""about"", ""The"", ""Devil's"", ""Detective"", "","", ""should"", ""I"", ""start"", ""it"", ""tonight"", ""?""]","[[3, 5, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Don't"", ""Try"", ""This"", ""at"", ""Home"", "":"", ""A"", ""Year"", ""in"", ""the"", ""Life"", ""of"", ""Dave"", ""Navarro"", ""by"", ""Dave"", ""Navarro""]","[[6, 19, ""title""], [21, 22, ""author""]]"
"[""Honestly"", "","", ""Asylums"", "":"", ""Essays"", ""on"", ""the"", ""Social"", ""Situation"", ""of"", ""Mental"", ""Patients"", ""and"", ""Other"", ""Inmates"", ""by"", ""Erving"", ""Goffman"", ""totally"", ""changed"", ""how"", ""I"", ""see"", ""institutions"", "".""]","[[2, 14, ""title""], [16, 17, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""As"", ""I"", ""Lay"", ""Dying"", "","", ""is"", ""it"", ""worth"", ""reading"", ""in"", ""one"", ""go"", ""?""]","[[6, 9, ""title""]]"
"[""I"", ""just"", ""finished"", ""Love"", ""Part"", ""2"", ""by"", ""Jasmine"", ""Rose"", "","", ""Lauren"", ""Jackson"", "","", ""TM"", ""Mendes"", ""and"", ""wow"", ""that's"", ""a"", ""ride"", "".""]","[[3, 5, ""title""], [7, 8, ""author""], [10, 11, ""author""], [13, 14, ""author""]]"
"[""I"", ""just"", ""dug"", ""into"", ""Silence"", ""by"", ""Sh\u016bsaku"", ""End\u014d"", "","", ""and"", ""wow"", "".""]","[[4, 4, ""title""], [6, 7, ""author""]]"
"[""My"", ""friend"", ""said"", ""Night"", ""Flight"", ""is"", ""a"", ""must"", ""read"", "","", ""Antoine"", ""de"", ""Saint-Exup\u00e9ry"", ""really"", ""knew"", ""how"", ""to"", ""write"", "".""]","[[3, 4, ""title""], [10, 12, ""author""]]"
"[""I'm"", ""reading"", ""Zen"", ""Buddhism"", "":"", ""Selected"", ""Writings"", ""of"", ""D."", ""T."", ""Suzuki"", "","", ""and"", ""William"", ""Barrett"", ""("", ""editor"", "")"", ""helped"", ""with"", ""the"", ""intro"", "".""]","[[2, 10, ""title""], [13, 14, ""author""]]"
"[""I"", ""just"", ""finished"", ""Every"", ""Heart"", ""a"", ""Doorway"", ""by"", ""Seanan"", ""McGuire"", "","", ""and"", ""I"", ""hear"", ""The"", ""Red"", ""Kimono"", ""is"", ""great"", ""too"", "".""]","[[0, 3, ""title""], [5, 6, ""author""], [11, 13, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Hellboy"", "","", ""Vol."", ""10:"", ""The"", ""Crooked"", ""Man"", ""and"", ""Others"", ""by"", ""Mike"", ""Mignola"", "".""]","[[6, 14, ""title""], [16, 17, ""author""]]"
"[""Honestly"", "","", ""One"", ""Silent"", ""Night"", ""by"", ""Sherrilyn"", ""Kenyon"", ""is"", ""a"", ""perfect"", ""pick"", ""for"", ""spooky"", ""weekends"", "".""]","[[2, 4, ""title""], [6, 7, ""author""]]"
"[""I'm"", ""halfway"", ""through"", ""The"", ""Dark"", ""Wild"", ""and"", ""it's"", ""way"", ""darker"", ""than"", ""I"", ""expected"", ""?""]","[[3, 5, ""title""]]"
"[""I"", ""keep"", ""hearing"", ""Cherise"", ""Sinclair's"", ""Make"", ""Me"", "","", ""Sir"", ""is"", ""fun"", ""but"", ""a"", ""quick"", ""read"", ""?""]","[[3, 4, ""author""], [5, 8, ""title""]]"
"[""I"", ""just"", ""finished"", ""What"", ""I"", ""Believe"", ""by"", ""Bertrand"", ""Russell"", ""and"", ""wow"", "","", ""his"", ""ideas"", ""hit"", "".""]","[[3, 5, ""title""], [7, 8, ""author""]]"
"[""That"", ""James"", ""Tissot"", "":"", ""The"", ""Life"", ""of"", ""Christ"", ""by"", ""Hudith"", ""F."", ""Dolkart"", ""(Editor)"", ""is"", ""fascinating"", "".""]","[[1, 7, ""title""], [9, 12, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""SkyClan's"", ""Destiny"", "","", ""is"", ""it"", ""worth"", ""reading"", ""?""]","[[6, 7, ""title""]]"
"[""You"", ""should"", ""totally"", ""check"", ""out"", ""Follow"", ""the"", ""River"", ""by"", ""James"", ""Alexander"", ""Thom"", "","", ""it's"", ""one"", ""of"", ""my"", ""favorites"", "".""]","[[5, 7, ""title""], [9, 11, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Vengeance"", ""Moon"", ""by"", ""Lee"", ""Roland"", "".""]","[[6, 7, ""title""], [9, 10, ""author""]]"
"[""I"", ""just"", ""finished"", ""The"", ""Gods"", ""of"", ""Riverworld"", """", "","", "","", ""],""]",[]
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""School"", ""Story"", ""by"", ""Andrew"", ""Clements"", "","", ""it's"", ""adorable"", "".""]","[[6, 8, ""title""], [10, 11, ""author""]]"
"[""I"", ""just"", ""finished"", ""Grass"", ""Soup"", ""by"", ""Zhang"", ""Xianliang"", ""and"", ""wow"", "","", ""it's"", ""intense"", "".""]","[[3, 4, ""title""], [6, 7, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Kokoda"", ""by"", ""Paul"", ""Ham""]","[[6, 6, ""title""], [8, 9, ""author""]]"
"[""I'm"", ""reading"", ""Secretos"", ""de"", ""sociedad"", ""by"", ""Candace"", ""Camp"", ""and"", ""it's"", ""wild""]","[[2, 4, ""title""], [6, 7, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Legend"", ""of"", ""Zelda"", "":"", ""The"", ""Minish"", ""Cap"", "".""]","[[6, 13, ""title""]]"
"[""I"", ""just"", ""finished"", ""Count"", ""with"", ""Kenny"", "":"", ""1-20"", ""and"", ""I'm"", ""curious"", ""who"", ""wrote"", ""it"", "".""]","[[3, 7, ""title""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Le"", ""livre"", ""du"", ""voyage"", ""by"", ""Bernard"", ""Werber"", "".""]","[[6, 9, ""title""], [11, 12, ""author""]]"
"[""Just"", ""finished"", ""Forbid"", ""Me"", ""by"", ""M."", ""Robinson"", "","", ""and"", ""wow"", "".""]","[[2, 3, ""title""], [5, 6, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Sweet"", ""Spot"", ""by"", ""Kimberly"", ""Kaye"", ""Terry""]","[[6, 8, ""title""], [10, 12, ""author""]]"
"[""Just"", ""finished"", ""Bad"", ""Girls"", ""and"", ""I"", ""think"", ""Jan"", ""Stradlig"", ""nailed"", ""it""]","[[2, 3, ""title""], [7, 8, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""raving"", ""about"", ""Gregor"", ""the"", ""Overlander"", ""by"", ""Suzanne"", ""Collins"", "".""]","[[6, 8, ""title""], [10, 11, ""author""]]"
"[""Honestly"", "","", ""RoomHate"", ""was"", ""a"", ""wild"", ""ride"", "","", ""what"", ""did"", ""you"", ""think"", ""?""]","[[2, 2, ""title""]]"
"[""My"", ""kid"", ""loves"", ""Swallowdale"", "","", ""but"", ""my"", ""copy's"", ""missing"", ""the"", ""map"", "".""]","[[3, 3, ""title""]]"
"[""Honestly,"", ""The"", ""Adventures"", ""of"", ""Nanny"", ""Piggins"", ""by"", ""R.A."", ""Spratt"", ""is"", ""such"", ""a"", ""silly"", ""read"", "".""]","[[1, 5, ""title""], [7, 8, ""author""]]"
"[""Just"", ""finished"", ""Wanderings"", ""by"", ""Chaim"", ""Potok"", ""and"", ""wow"", "","", ""it's"", ""different"", ""from"", ""The"", ""Waitress"", "".""]","[[2, 2, ""title""], [4, 5, ""author""]]"
"[""I'm"", ""thinking"", ""of"", ""picking"", ""up"", ""The"", ""Waitress"", ""by"", ""Melissa"", ""Nathan"", ""after"", ""lunch"", "".""]","[[5, 6, ""title""], [8, 9, ""author""]]"
"[""I"", ""just"", ""finished"", ""Bones"", ""of"", ""the"", ""Moon"", ""and"", ""wow"", "","", ""Jonathan"", ""Carroll"", ""is"", ""underrated"", "".""]","[[3, 6, ""title""], [10, 11, ""author""]]"
"[""You"", ""should"", ""totally"", ""check"", ""out"", ""Wildcard"", ""by"", ""Marie"", ""Lu"", "".""]","[[5, 5, ""title""], [7, 8, ""author""]]"
"[""My"", ""friend"", ""won\u2019t"", ""stop"", ""talking"", ""about"", ""Scarlet"", ""by"", ""A.C."", ""Gaughen"", "".""]","[[6, 6, ""title""], [8, 9, ""author""]]"
"[""I"", ""just"", ""finished"", ""Blood"", ""of"", ""the"", ""Demon"", ""and"", ""yeah"", "","", ""Diana"", ""Rowland"", ""is"", ""awesome"", "".""]","[[3, 6, ""title""], [10, 11, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Star"", ""Trek"", ""Cats"", "":"", ""("", ""Star"", ""Trek"", ""Book"", "","", ""Book"", ""About"", ""Cats"", "")"", ""by"", ""Jenny"", ""Parks"", "".""]","[[6, 18, ""title""], [20, 21, ""author""]]"
"[""I"", ""just"", ""finished"", ""Blood"", ""Beast"", ""by"", ""Darren"", ""Shan"", ""("", ""Goodreads"", ""Author"", "")"", ""and"", ""wow"", "","", ""what"", ""a"", ""creepy"", ""ride"", "".""]","[[3, 4, ""title""], [6, 11, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""Harbinger"", "","", ""I"", ""finally"", ""picked"", ""it"", ""up"", "".""]","[[6, 6, ""title""]]"
"[""Have"", ""you"", ""read"", ""Things"", ""We"", ""Know"", ""by"", ""Heart"", ""by"", ""Jessi"", ""Kir"", ""yet"", ""?""]","[[3, 7, ""title""], [9, 10, ""author""]]"
"[""My"", ""friend"", ""won't"", ""stop"", ""talking"", ""about"", ""The"", ""Pearl"", ""That"", ""Broke"", ""Its"", ""Shell"", ""by"", ""Nadia"", ""Hashimi"", "".""]","[[6, 11, ""title""], [13, 14, ""author""]]"
